"Timestamp","LogLevel","Reference","Category","Message","Reaspm"
"2023-11-02 19:05:56.545445","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [Shellbags] added to DB",""
"2023-11-02 19:05:56.547603","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [IIS_Compare] added to DB",""
"2023-11-02 19:05:56.548131","[ERROR]","dbstuff.py.__init__[Lin.513]","mongo_parsers","Failed loading parsers configurations","invalid syntax (<unknown>, line 1)"
"2023-11-02 19:05:56.549668","[ERROR]","dbstuff.py.__init__[Lin.513]","mongo_parsers","Failed loading parsers configurations","[Errno 2] No such file or directory: '/app/app/parsers/SDDL3/configuration.json'"
"2023-11-02 19:05:56.551640","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [NetLogon] added to DB",""
"2023-11-02 19:05:56.553561","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [Exchange Logs] added to DB",""
"2023-11-02 19:05:56.555225","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [IIS Access Logs] added to DB",""
"2023-11-02 19:05:56.556649","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [RecentFileCache] added to DB",""
"2023-11-02 19:05:56.562129","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [RUA] added to DB",""
"2023-11-02 19:05:56.564086","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [IIS_Sites] added to DB",""
"2023-11-02 19:05:56.566474","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [pcap_parser] added to DB",""
"2023-11-02 19:05:56.568129","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [Browser_History] added to DB",""
"2023-11-02 19:05:56.570026","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [UserAccessLogging] added to DB",""
"2023-11-02 19:05:56.571638","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [RedLineParser] added to DB",""
"2023-11-02 19:05:56.573213","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [Recyclebin] added to DB",""
"2023-11-02 19:05:56.576225","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [Amcache] added to DB",""
"2023-11-02 19:05:56.577764","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [AppCompatFlags] added to DB",""
"2023-11-02 19:05:56.579415","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [Bam] added to DB",""
"2023-11-02 19:05:56.581070","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [ComputerName] added to DB",""
"2023-11-02 19:05:56.582694","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [DHCP] added to DB",""
"2023-11-02 19:05:56.584036","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [InstalledApp] added to DB",""
"2023-11-02 19:05:56.585613","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [InstalledComponents] added to DB",""
"2023-11-02 19:05:56.587153","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [LastVisitedMRU] added to DB",""
"2023-11-02 19:05:56.588506","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [LaunchTracing] added to DB",""
"2023-11-02 19:05:56.589851","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [MuiCache] added to DB",""
"2023-11-02 19:05:56.591252","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [OpenSaveMRU] added to DB",""
"2023-11-02 19:05:56.592916","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [ProfileList] added to DB",""
"2023-11-02 19:05:56.594406","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [RunMRU] added to DB",""
"2023-11-02 19:05:56.595897","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [ShellExtensions] added to DB",""
"2023-11-02 19:05:56.597637","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [Sysinternals] added to DB",""
"2023-11-02 19:05:56.599538","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [TerminalServerClient] added to DB",""
"2023-11-02 19:05:56.602047","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [TimeZoneInformation] added to DB",""
"2023-11-02 19:05:56.603767","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [TypedUrls] added to DB",""
"2023-11-02 19:05:56.605438","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [Uninstall] added to DB",""
"2023-11-02 19:05:56.607604","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [UserAssist] added to DB",""
"2023-11-02 19:05:56.609503","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [WordWheelQuery] added to DB",""
"2023-11-02 19:05:56.611078","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [Services] added to DB",""
"2023-11-02 19:05:56.612606","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [REGTimeLine] added to DB",""
"2023-11-02 19:05:56.614506","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [sccm_parser] added to DB",""
"2023-11-02 19:05:56.616062","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [MFT_parser] added to DB",""
"2023-11-02 19:05:56.619296","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [mem_info] added to DB",""
"2023-11-02 19:05:56.620801","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [mem_envars] added to DB",""
"2023-11-02 19:05:56.622307","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [mem_FileScan] added to DB",""
"2023-11-02 19:05:56.623736","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [mem_ProcessSID] added to DB",""
"2023-11-02 19:05:56.625155","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [mem_handles] added to DB",""
"2023-11-02 19:05:56.626581","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [mem_ModScan] added to DB",""
"2023-11-02 19:05:56.628187","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [mem_Modules] added to DB",""
"2023-11-02 19:05:56.629713","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [mem_mutantScan] added to DB",""
"2023-11-02 19:05:56.631125","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [mem_netScan] added to DB",""
"2023-11-02 19:05:56.632559","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [mem_ProcessPrivs] added to DB",""
"2023-11-02 19:05:56.634133","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [mem_hiveList] added to DB",""
"2023-11-02 19:05:56.635849","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [mem_userAssist] added to DB",""
"2023-11-02 19:05:56.637361","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [mem_symlink] added to DB",""
"2023-11-02 19:05:56.639921","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [mem_vadInfo] added to DB",""
"2023-11-02 19:05:56.641797","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [mem_virtMap] added to DB",""
"2023-11-02 19:05:56.643547","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [mem_timeliner] added to DB",""
"2023-11-02 19:05:56.645180","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [mem_pslist] added to DB",""
"2023-11-02 19:05:56.647762","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [mem_cmdline] added to DB",""
"2023-11-02 19:05:56.650082","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [mem_dlllist] added to DB",""
"2023-11-02 19:05:56.651927","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [mem_SSDT] added to DB",""
"2023-11-02 19:05:56.653732","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [Shimcache] added to DB",""
"2023-11-02 19:05:56.655462","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [Events] added to DB",""
"2023-11-02 19:05:56.658597","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [ios_Calls] added to DB",""
"2023-11-02 19:05:56.660086","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [ios_ChromeFavicon] added to DB",""
"2023-11-02 19:05:56.661841","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [ios_Manifest] added to DB",""
"2023-11-02 19:05:56.663590","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [ios_ProfileEvents] added to DB",""
"2023-11-02 19:05:56.665130","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [ios_InstalledApplications] added to DB",""
"2023-11-02 19:05:56.666770","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [ios_ChromeHistory] added to DB",""
"2023-11-02 19:05:56.668278","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [ios_Contacts] added to DB",""
"2023-11-02 19:05:56.670170","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [ios_FirefoxFavicon] added to DB",""
"2023-11-02 19:05:56.671850","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [ios_FirefoxHistory] added to DB",""
"2023-11-02 19:05:56.673443","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [ios_IDStatusCache] added to DB",""
"2023-11-02 19:05:56.675049","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [ios_InteractionC] added to DB",""
"2023-11-02 19:05:56.677105","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [ios_LocationdClients] added to DB",""
"2023-11-02 19:05:56.679148","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [ios_OSAnalyticsADDaily] added to DB",""
"2023-11-02 19:05:56.680950","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [ios_SafariBrowserState] added to DB",""
"2023-11-02 19:05:56.682691","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [ios_TCC] added to DB",""
"2023-11-02 19:05:56.684559","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [ios_SMSAttachments] added to DB",""
"2023-11-02 19:05:56.686372","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [ios_WebkitSessionResourceLog] added to DB",""
"2023-11-02 19:05:56.688067","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [ios_Shortcuts] added to DB",""
"2023-11-02 19:05:56.689943","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [ios_BackupInfo] added to DB",""
"2023-11-02 19:05:56.691830","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [ios_Datausage] added to DB",""
"2023-11-02 19:05:56.693741","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [ios_SafariHistory] added to DB",""
"2023-11-02 19:05:56.695543","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [ios_SMS] added to DB",""
"2023-11-02 19:05:56.697530","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [ios_WebkitResourceLoadStatistics] added to DB",""
"2023-11-02 19:05:56.699535","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [ios_Whatsapp] added to DB",""
"2023-11-02 19:05:56.701629","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [ios_ConfigurationProfiles] added to DB",""
"2023-11-02 19:05:56.703610","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [ios_Timeline] added to DB",""
"2023-11-02 19:05:56.705661","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [WER] added to DB",""
"2023-11-02 19:05:56.707533","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [PowerShellHistory] added to DB",""
"2023-11-02 19:05:56.709665","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [IIS_Modules] added to DB",""
"2023-11-02 19:05:56.711846","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [Scheduled_Task] added to DB",""
"2023-11-02 19:05:56.713804","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [csv] added to DB",""
"2023-11-02 19:05:56.715616","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [UsnJernl] added to DB",""
"2023-11-02 19:05:56.720122","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [suid_bin] added to DB",""
"2023-11-02 19:05:56.721893","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [logged_in_users] added to DB",""
"2023-11-02 19:05:56.723692","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [listening_ports] added to DB",""
"2023-11-02 19:05:56.725702","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [rpm_packages] added to DB",""
"2023-11-02 19:05:56.727508","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [mounts] added to DB",""
"2023-11-02 19:05:56.729300","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [bad_logins] added to DB",""
"2023-11-02 19:05:56.731046","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [apt_sources] added to DB",""
"2023-11-02 19:05:56.733003","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [last] added to DB",""
"2023-11-02 19:05:56.735339","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [shell_history] added to DB",""
"2023-11-02 19:05:56.737365","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [groups] added to DB",""
"2023-11-02 19:05:56.739578","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [sudoers] added to DB",""
"2023-11-02 19:05:56.741600","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [os_version] added to DB",""
"2023-11-02 19:05:56.743560","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [process_envs] added to DB",""
"2023-11-02 19:05:56.745769","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [process_open_files] added to DB",""
"2023-11-02 19:05:56.748584","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [startup_items] added to DB",""
"2023-11-02 19:05:56.751049","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [crontab] added to DB",""
"2023-11-02 19:05:56.753694","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [system_info] added to DB",""
"2023-11-02 19:05:56.755920","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [authorized_keys] added to DB",""
"2023-11-02 19:05:56.758107","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [process_list] added to DB",""
"2023-11-02 19:05:56.760305","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [ssh_configs] added to DB",""
"2023-11-02 19:05:56.762421","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [arp_cache] added to DB",""
"2023-11-02 19:05:56.764544","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [docker_containers] added to DB",""
"2023-11-02 19:05:56.766865","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [file_list] added to DB",""
"2023-11-02 19:05:56.769150","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [hashes] added to DB",""
"2023-11-02 19:05:56.771401","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [deb_packages] added to DB",""
"2023-11-02 19:05:56.773739","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [iptables] added to DB",""
"2023-11-02 19:05:56.776047","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [shadow] added to DB",""
"2023-11-02 19:05:56.779251","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [users] added to DB",""
"2023-11-02 19:05:56.781932","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [routes] added to DB",""
"2023-11-02 19:05:56.785389","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [uptime] added to DB",""
"2023-11-02 19:05:56.788666","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [etc_hosts] added to DB",""
"2023-11-02 19:05:56.791834","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [yum_sources] added to DB",""
"2023-11-02 19:05:56.795273","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [interface_addresses] added to DB",""
"2023-11-02 19:05:56.798519","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [selinux_settings] added to DB",""
"2023-11-02 19:05:56.801889","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [interface_addr] added to DB",""
"2023-11-02 19:05:56.805351","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [netstat] added to DB",""
"2023-11-02 19:05:56.808529","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [audit_log] added to DB",""
"2023-11-02 19:05:56.811506","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [auth_logs] added to DB",""
"2023-11-02 19:05:56.814411","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [secure_logs] added to DB",""
"2023-11-02 19:05:56.817486","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [messages_logs] added to DB",""
"2023-11-02 19:05:56.820585","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [syslog_logs] added to DB",""
"2023-11-02 19:05:56.824209","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [nginx_access] added to DB",""
"2023-11-02 19:05:56.827101","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [Prefetch] added to DB",""
"2023-11-02 19:05:56.830591","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [SRUM] added to DB",""
"2023-11-02 19:05:56.833444","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [WMI_Persistence] added to DB",""
"2023-11-02 19:05:56.836379","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [sds_parser] added to DB",""
"2023-11-02 19:05:56.839257","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [CertUtilParser] added to DB",""
"2023-11-02 19:05:56.842831","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [KnownDLLs] added to DB",""
"2023-11-02 19:05:56.845869","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [Winlogon] added to DB",""
"2023-11-02 19:05:56.849431","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [Explorer] added to DB",""
"2023-11-02 19:05:56.852268","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [ImageHijacks] added to DB",""
"2023-11-02 19:05:56.854868","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [InternetExplorerAddons] added to DB",""
"2023-11-02 19:05:56.858012","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [BootExecute] added to DB",""
"2023-11-02 19:05:56.860646","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [AppinitDLLs] added to DB",""
"2023-11-02 19:05:56.863311","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [LSAsecurityProviders] added to DB",""
"2023-11-02 19:05:56.866514","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [Codecs] added to DB",""
"2023-11-02 19:05:56.869589","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [OfficeAddins] added to DB",""
"2023-11-02 19:05:56.872962","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [Logon] added to DB",""
"2023-11-02 19:05:56.876166","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [PrintMonitorDLLs] added to DB",""
"2023-11-02 19:05:56.879670","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [Winsock] added to DB",""
"2023-11-02 19:05:56.882636","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [CompresseApp] added to DB",""
"2023-11-02 19:05:56.886089","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [RDP] added to DB",""
"2023-11-02 19:05:56.889372","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [SMB] added to DB",""
"2023-11-02 19:05:56.893163","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [VSS] added to DB",""
"2023-11-02 19:05:56.896176","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [WinServices] added to DB",""
"2023-11-02 19:05:56.899638","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [JumpList] added to DB",""
"2023-11-02 19:05:56.902732","[INFO]","dbstuff.py.__init__[Lin.503]","mongo_parsers","Parser [LNK] added to DB",""
"2023-11-02 19:06:08.241481","[DEBUG]","dbstuff.py.__init__[Lin.511]","mongo_parsers","Parser [Shellbags] exists",""
"2023-11-02 19:06:08.243681","[DEBUG]","dbstuff.py.__init__[Lin.511]","mongo_parsers","Parser [IIS_Compare] exists",""
"2023-11-02 19:06:08.244261","[ERROR]","dbstuff.py.__init__[Lin.513]","mongo_parsers","Failed loading parsers configurations","invalid syntax (<unknown>, line 1)"
"2023-11-02 19:06:08.245835","[DEBUG]","dbstuff.py.__init__[Lin.511]","mongo_parsers","Parser [SEP parser] exists",""
"2023-11-02 19:06:08.247243","[DEBUG]","dbstuff.py.__init__[Lin.511]","mongo_parsers","Parser [NetLogon] exists",""
"2023-11-02 19:06:08.248739","[DEBUG]","dbstuff.py.__init__[Lin.511]","mongo_parsers","Parser [Exchange Logs] exists",""
"2023-11-02 19:06:08.250280","[DEBUG]","dbstuff.py.__init__[Lin.511]","mongo_parsers","Parser [IIS Access Logs] exists",""
"2023-11-02 19:06:08.254424","[DEBUG]","dbstuff.py.__init__[Lin.511]","mongo_parsers","Parser [RecentFileCache] exists",""
"2023-11-02 19:06:08.256436","[DEBUG]","dbstuff.py.__init__[Lin.511]","mongo_parsers","Parser [RUA] exists",""
"2023-11-02 19:06:08.260011","[DEBUG]","dbstuff.py.__init__[Lin.511]","mongo_parsers","Parser [Shellbags] exists",""
"2023-11-02 19:06:08.261124","[DEBUG]","dbstuff.py.__init__[Lin.511]","mongo_parsers","Parser [IIS_Sites] exists",""
"2023-11-02 19:06:08.263313","[DEBUG]","dbstuff.py.__init__[Lin.511]","mongo_parsers","Parser [pcap_parser] exists",""
"2023-11-02 19:06:08.265182","[DEBUG]","dbstuff.py.__init__[Lin.511]","mongo_parsers","Parser [IIS_Compare] exists",""
"2023-11-02 19:06:08.265801","[ERROR]","dbstuff.py.__init__[Lin.513]","mongo_parsers","Failed loading parsers configurations","invalid syntax (<unknown>, line 1)"
"2023-11-02 19:06:08.267247","[DEBUG]","dbstuff.py.__init__[Lin.511]","mongo_parsers","Parser [Browser_History] exists",""
"2023-11-02 19:06:08.268714","[DEBUG]","dbstuff.py.__init__[Lin.511]","mongo_parsers","Parser [UserAccessLogging] exists",""
"2023-11-02 19:06:08.270267","[DEBUG]","dbstuff.py.__init__[Lin.511]","mongo_parsers","Parser [SEP parser] exists",""
"2023-11-02 19:06:08.271840","[DEBUG]","dbstuff.py.__init__[Lin.511]","mongo_parsers","Parser [RedLineParser] exists",""
"2023-11-02 19:06:08.273429","[DEBUG]","dbstuff.py.__init__[Lin.511]","mongo_parsers","Parser [NetLogon] exists",""
"2023-11-02 19:06:08.274998","[DEBUG]","dbstuff.py.__init__[Lin.511]","mongo_parsers","Parser [Recyclebin] exists",""
"2023-11-02 19:06:08.277861","[DEBUG]","dbstuff.py.__init__[Lin.511]","mongo_parsers","Parser [Exchange Logs] exists",""
"2023-11-02 19:06:08.279889","[DEBUG]","dbstuff.py.__init__[Lin.511]","mongo_parsers","Parser [IIS Access Logs] exists",""
"2023-11-02 19:06:08.280918","[DEBUG]","dbstuff.py.__init__[Lin.511]","mongo_parsers","Parser [Amcache] exists",""
"2023-11-02 19:06:08.282781","[DEBUG]","dbstuff.py.__init__[Lin.511]","mongo_parsers","Parser [RecentFileCache] exists",""
"2023-11-02 19:06:08.283707","[DEBUG]","dbstuff.py.__init__[Lin.511]","mongo_parsers","Parser [AppCompatFlags] exists",""
"2023-11-02 19:06:08.285791","[DEBUG]","dbstuff.py.__init__[Lin.511]","mongo_parsers","Parser [RUA] exists",""
"2023-11-02 19:06:08.286772","[DEBUG]","dbstuff.py.__init__[Lin.511]","mongo_parsers","Parser [Bam] exists",""
"2023-11-02 19:06:08.288045","[DEBUG]","dbstuff.py.__init__[Lin.511]","mongo_parsers","Parser [ComputerName] exists",""
"2023-11-02 19:06:08.290177","[DEBUG]","dbstuff.py.__init__[Lin.511]","mongo_parsers","Parser [IIS_Sites] exists",""
"2023-11-02 19:06:08.291223","[DEBUG]","dbstuff.py.__init__[Lin.511]","mongo_parsers","Parser [DHCP] exists",""
"2023-11-02 19:06:08.292697","[DEBUG]","dbstuff.py.__init__[Lin.511]","mongo_parsers","Parser [pcap_parser] exists",""
"2023-11-02 19:06:08.294145","[DEBUG]","dbstuff.py.__init__[Lin.511]","mongo_parsers","Parser [InstalledApp] exists",""
"2023-11-02 19:06:08.296180","[DEBUG]","dbstuff.py.__init__[Lin.511]","mongo_parsers","Parser [InstalledComponents] exists",""
"2023-11-02 19:06:08.296955","[DEBUG]","dbstuff.py.__init__[Lin.511]","mongo_parsers","Parser [Browser_History] exists",""
"2023-11-02 19:06:08.299870","[DEBUG]","dbstuff.py.__init__[Lin.511]","mongo_parsers","Parser [UserAccessLogging] exists",""
"2023-11-02 19:06:08.301109","[DEBUG]","dbstuff.py.__init__[Lin.511]","mongo_parsers","Parser [LastVisitedMRU] exists",""
"2023-11-02 19:06:08.303733","[DEBUG]","dbstuff.py.__init__[Lin.511]","mongo_parsers","Parser [LaunchTracing] exists",""
"2023-11-02 19:06:08.304350","[DEBUG]","dbstuff.py.__init__[Lin.511]","mongo_parsers","Parser [RedLineParser] exists",""
"2023-11-02 19:06:08.306799","[DEBUG]","dbstuff.py.__init__[Lin.511]","mongo_parsers","Parser [Recyclebin] exists",""
"2023-11-02 19:06:08.307715","[DEBUG]","dbstuff.py.__init__[Lin.511]","mongo_parsers","Parser [MuiCache] exists",""
"2023-11-02 19:06:08.310035","[DEBUG]","dbstuff.py.__init__[Lin.511]","mongo_parsers","Parser [OpenSaveMRU] exists",""
"2023-11-02 19:06:08.312802","[DEBUG]","dbstuff.py.__init__[Lin.511]","mongo_parsers","Parser [Amcache] exists",""
